hh_id_long_anon_str,sample,state_id,state_id_str,district_id,district_id_str,consent,cultivate_land,ag_decision_maker,ag_decision_maker_avl,hh_size,mig_size,return_size,not_return,mostinc,wage_avg_resp,inc_freq,wage_rec_resp,inc_freq1,mod1_complete,con_month,con_week,price_week_atta,price_week_onions,price_week_rice,price_curr_atta,price_curr_onions,price_curr_rice,mod3_complete,occup_march,occup_march_oth,earning_march,days_march,occup_now,earning_now,days_now,reason_nowork,reason_nowork_0,reason_nowork_1,reason_nowork_2,reason_nowork_3,reason_nowork_4,reason_nowork_5,reason_nowork_6,reason_nowork_99,reason_nowork__999,reason_nowork__888,reason_nowork_oth,mod2_complete,crop_grown,crop_grown_oth,crop_grown_label,primary_crop,primary_crop_oth,primary_crop_label,primary_crop_final,primary_crop_time,sell_act,sell_over,sell_start,sell_start_1,sell_start_2,sell_start_3,sell_start_4,sell_start_5,sell_start_6,sell_start_7,sell_start_8,sell_start_9,sell_start_10,sell_start_99,sell_start__999,sell_start__888,sell_start_other,price_holi,unit_qty_holi,unit_qty_holi_oth,price_last_week,unit_qty_last_week,unit_qty_last_week_oth,price_last_yr,unit_qty_yr,unit_qty_yr_oth,sell_diff,sell_diff_0,sell_diff_1,sell_diff_2,sell_diff_3,sell_diff_4,sell_diff_5,sell_diff_6,sell_diff_7,sell_diff_99,sell_diff__999,sell_diff__888,sell_diff_other,sell_qty_ldwn,sell_qty_prevyr,land_next_ssn,unit_land_next,unit_land_next_oth,inputs_next_ssn,borrow_nxt_ssn,land_prev_yr,unit_land_prev,unit_land_prev_oth,inputs_prevyr_m,borrow_prevyr_m,land_curr_ssn,unit_land_curr,unit_land_curr_oth,inputs_curr_season,borrow_curr_season,land_prevyr_pcrop,unit_land_pcrop,inputs_prevyr_pcrop,borrow_prevyr_pcrop,mod4_complete,bank_ac,rec_govt_transfer,check_bal,amt_govt_transfer,transfer_mem,price_change,price_change_0,price_change_1,price_change_2,price_change_3,price_change_4,price_change_5,price_change_6,price_change__999,price_change__888,nrega_avl,mod5_complete,health_fac_visit,health_fac_type,health_fac_type_oth,service_taken,service_taken_oth,health_avoid_service,service_avoided,service_avoided_1,service_avoided_2,service_avoided_3,service_avoided_4,service_avoided_5,service_avoided_6,service_avoided_7,service_avoided_99,service_avoided__999,service_avoided__888,service_avoided_oth,symptoms,symptoms_1,symptoms_2,symptoms_3,symptoms_4,symptoms_5,symptoms_6,symptoms_7,symptoms_8,symptoms_9,symptoms_10,symptoms_11,symptoms_99,symptoms__999,symptoms__888,symptoms_oth,prevention,prevention_1,prevention_2,prevention_3,prevention_4,prevention_5,prevention_6,prevention_7,prevention_8,prevention_9,prevention_10,prevention_11,prevention_12,prevention_13,prevention_99,prevention__999,prevention__888,prevention_oth,mod6_complete,state_new,gender,age,self_help,edu,caste,caste_oth,religion,religion_oth,village,block,district_new1,district_new2,fully_complete,service_taken_1,service_taken_2,service_taken_3,service_taken_4,service_taken_5,service_taken_6,service_taken_7,service_taken__999,service_taken__888,symptoms__99,weight_hh,health_eligible,sampling_frame,strata_id,weight_base,raked_wgt
10206561032410,SBCC,Bihar,10,206,206,Yes,Yes,Yes,,4,0,,,,,,,,1,,,25,20,,35,25,,1,,,,,,,,,,,,,,,,,,,,,,,NA,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-888,Refused to resposnd,,-888,-888,,,,,,,,,,1,Refuse to Answer,Refuse to Answer,Refused to resposnd,,,-888,0,0,0,0,0,0,0,0,1,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,-888,No,High school graduate;,Refused to resposnd,,Hinduism,,.,.,,,1,,,,,,,,,,,33734.19140625,0,SBCC,4,11,33734.19075238566
10206561041913,SBCC,Bihar,10,206,206,Yes,No,,,5,1,1,,Member other than the respondent,400,Respondent knows daily wage,0,NA,1,6000,3000,30,20,,35,16,,1,Salaried job,,1600,4,Did not work for income,,,3 5,0,0,0,1,0,1,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,"Not in the last seven days, but in April",,,2,0,0,1,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,35,No,No schooling;,Other Backward Caste,,Hinduism,,Baluaa,Sepur,,,1,,,,,,,,,,,21467.212890625,0,SBCC,4,7,21467.2122969727
10206561205242,SBCC,Bihar,10,206,206,Yes,Yes,No,Yes,10,1,1,,Respondent,10000,Monthly,0,NA,1,15000,500,-999,70,,25,30,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Bigha,,20000,20000,1,Bigha,,-999,-999,,,,,,,,,,1,Yes,No,In the last seven days,,,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,22,Yes,"Class 5-10,",Other Backward Caste,,Hinduism,,Atri,Runisadpur,,,1,,,,,,,,,,,438544.46875,0,SBCC,11,143,438544.4797810136
102070185061024,SBCC,Bihar,10,207,207,Yes,Yes,Yes,,11,0,,,,,,,,1,20000,2500,-999,-999,,-999,-999,,1,,,,,,,,,,,,,,,,,,,,,Wheat,,गेहूँ,,,,गेहूँ,Aug 2019 - Jan 2020,Sales complete,More than 2 weeks ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Bigha,,,,,,,,,,,,,,,,,,1,,,,,,-777,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,.,.,,,0,,,,,,,,,,,30667.4453125,0,SBCC,139,10,30667.44613853242
10208470254347,SBCC,Bihar,10,208,208,Yes,No,,,15,1,0,-999,No one provided income in February,,,,,1,-999,-999,-999,40,,30,20,,1,Salaried job,,0,0,Salaried job,0,0,3 4 5,0,0,0,1,1,1,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,"Not in the last seven days, but in April",,,3,0,0,0,1,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,29,Yes,High school graduate;,Scheduled Caste;,,Hinduism,,Rampur,Utra,,,1,,,,,,,,,,,163141.90625,0,SBCC,20,84,163141.912600297
10208470479156,SBCC,Bihar,10,208,208,Yes,Yes,Yes,,6,0,,,,,,,,1,6000,2500,35,200,,-999,25,,1,,,,,,,,,,,,,,,,,,,,,Moong / Greengram,,मूंग,,,,मूंग,Feb-May 2020,Sales not started,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Kattha,,700,0,-666,NA,700,0,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",900,1,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,40,Yes,No schooling;,Other Backward Caste,,Hinduism,,Maheshwa,Tirweni ganj,,,1,,,,,,,,,,,70535.125,0,SBCC,16,23,70535.12611862455
10208470538815,SBCC,Bihar,10,208,208,Yes,No,,,5,1,0,1,Member other than the respondent,7500,Monthly,0,Weekly,1,2500,400,-999,30,,-999,16,,1,Self-employed in agriculture,,,,,,,-777,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-777,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,.,.,,,0,,,,,,,,,,,469211.9375,0,SBCC,29,153,469211.925919546
10209010132690,SBCC,Bihar,10,209,209,Yes,Yes,Yes,,16,0,,,,,,,,1,9000,2000,-999,100,,-999,50,,1,,,,,,,,,,,,,,,,,,,,,Wheat,,गेहूँ,,,,गेहूँ,Aug 2019 - Jan 2020,Sales not started,,99,0,0,0,0,0,0,0,0,0,0,1,0,0,Khapat jayda hai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",6000,5,3,0,0,0,1,0,0,0,0,0,"Yes, days have increased",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,24,No,"Class 5-10,",Other Backward Caste,,Hinduism,,Basabtpur,Araria,,,1,,,,,,,,,,,705351.25,0,SBCC,16,230,705351.2611862456
10209010148317,SBCC,Bihar,10,209,209,Yes,No,,,5,1,1,,Member other than the respondent,15000,Monthly,0,NA,1,13000,3000,20,16,,25,20,,1,Salaried job,,3500,7,Did not work for income,,,1 6,0,1,0,0,0,0,1,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,1300,1,1,0,1,0,0,0,0,0,0,0,Refused to resposnd,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Female,23,No,Class 5 or less;,Other Backward Caste,,Islam,,Chanpur basti,Jokoihat,209,,1,,,,,,,,,,,257413.96875,0,SBCC,1,36,257413.9741629253
10209010195441,SBCC,Bihar,10,209,209,Yes,Yes,Yes,,7,0,,,,,,,,1,5000,-999,22,60,,25,20,,1,,,,,,,,,,,,,,,,,,,,,Maize,,मक्का,,,,मक्का,Aug 2019 - Jan 2020,Sales not started,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",1844,1,3,0,0,0,1,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,37,No,"Class 5-10,",Other,Hrijan,Hinduism,,KAUVAKOP,SIKTI,,,1,,,,,,,,,,,705351.25,0,SBCC,16,230,705351.2611862456
102090102071329,SBCC,Bihar,10,209,209,Yes,Yes,Yes,,9,2,2,,Member other than the respondent,300,Respondent knows daily wage,300,Respondent knows daily wage,1,10000,2000,-999,40,,-999,20,,1,,,,,,,,,,,,,,,,,,,,,Maize,,मक्का,,,,मक्का,Aug 2019 - Jan 2020,Sales not started,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,1500,3,3,0,0,0,1,0,0,0,0,0,Days remained the same,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,24,No,More than high school,General,,Hinduism,,Sekhpura,Raniganj,,,1,,,,,,,,,,,177871.1875,0,SBCC,24,58,177871.187603488
102090102071458,SBCC,Bihar,10,209,209,Yes,Yes,Yes,,4,0,,,,,,,,1,8000,2000,30,20,,30,30,,1,,,,,,,,,,,,,,,,,,,,,Maize,,मक्का,,,,मक्का,Aug 2019 - Jan 2020,Sales not started,,4 6,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,No,In the last seven days,,,2,0,0,1,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,30,Yes,High school graduate;,Other Backward Caste,,Hinduism,,Shekhpura,Raniganj,,,1,,,,,,,,,,,177871.1875,0,SBCC,24,58,177871.187603488
10209010207202,SBCC,Bihar,10,209,209,Yes,Yes,No,Yes,9,1,0,0,Member other than the respondent,-888,NA,-888,NA,1,-999,2500,-999,-999,,-999,-999,,1,,,,,,,,,,,,,,,,,,,,,Maize,,मक्का,,,,मक्का,Aug 2019 - Jan 2020,Sales not started,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,No,"Not in the last seven days, but in April",,,1,0,1,0,0,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,18,No,"Class 5-10,",Other Backward Caste,,Hinduism,,Sekhpura,Raniganj,,,1,,,,,,,,,,,358809.125,0,SBCC,24,117,358809.1198208293
1021068000814,SBCC,Bihar,10,210,210,Yes,No,,,5,0,,,,,,,,1,-999,3000,-999,40,,36,25,,1,Self-employed in agriculture,,-999,-999,Refused to resposnd,-999,-999,-888,0,0,0,0,0,0,0,0,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Checked In March,,,2,0,0,1,0,0,0,0,0,0,Refused to resposnd,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,29,Yes,"Class 5-10,",Other Backward Caste,,Hinduism,,Dighal bank,Tappu,,,1,,,,,,,,,,,82802.1015625,0,SBCC,7,27,82802.10457403751
1021068000835,SBCC,Bihar,10,210,210,Yes,No,,,4,0,,,,,,,,1,20000,3000,22,80,,28,25,,1,Self-employed in agriculture,,400,6,Self-employed in agriculture,250,5,3,0,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,In the last seven days,,,3,0,0,0,1,0,0,0,0,0,Days remained the same,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,28,No,Class 5 or less;,Other Backward Caste,,Islam,,Dighal bank,Dighal bank,,,1,,,,,,,,,,,42902.328125,0,SBCC,7,6,42902.32902715421
10210680015434,SBCC,Bihar,10,210,210,Yes,No,,,4,2,0,0,Member other than the respondent,2000,Weekly,0,NA,1,-999,-999,26,40,,30,30,,1,Self-employed in non-ag,,300,7,Self-employed in non-ag,-999,0,3,0,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,In the last seven days,,,3 4,0,0,0,1,1,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,40,No,High school graduate;,Other Backward Caste,,Islam,,.,Kishanganj,,,1,,,,,,,,,,,321767.46875,0,SBCC,11,45,321767.4677036566
10211866043277,SBCC,Bihar,10,211,211,Yes,No,,,8,0,,,,,,,,1,5000,1000,30,30,,30,30,,1,Salaried job,,200,3,Salaried job,150,2,1,0,1,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,1000,1,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,27,Yes,High school graduate;,Scheduled Caste;,,Hinduism,,Gadhya balwa,Srinagar,,,1,,,,,,,,,,,11652.994140625,0,SBCC,22,6,11652.99375716408
102118661971171,SBCC,Bihar,10,211,211,Yes,Yes,Yes,,8,0,,,,,,,,1,3000,300,30,90,,35,38,,1,,,,,,,,,,,,,,,,,,,,,Maize,,मक्का,,,,मक्का,Aug 2019 - Jan 2020,Sales not started,,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,2000,1,1,0,1,0,0,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,28,No,More than high school,General,,Hinduism,,Nirpur,Dhamdhaha,,,1,,,,,,,,,,,21467.212890625,0,SBCC,26,7,21467.2122969727
10211866270340,SBCC,Bihar,10,211,211,Yes,No,,,9,0,,,,,,,,1,6000,1200,28,16,,30,18,,1,Salaried job,,300,7,Did not work for income,,,1 3,0,1,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",1000,2,3,0,0,0,1,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,28,No,"Class 5-10,",Other Backward Caste,,Hinduism,,Khoshibag chowan tola,Purnea siti,,,1,,,,,,,,,,,39867.6796875,0,SBCC,2,13,39867.67998009215
10211866270352,SBCC,Bihar,10,211,211,Yes,No,,,12,0,,,,,,,,1,-999,1500,-999,17,,25,25,,1,Daily wage labour in agriculture,,500,2,Did not work for income,,,3,0,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes - received in bank / received cash or cheque from government,Not checked since before March,999,-999,3,0,0,0,1,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,33,Yes,High school graduate;,Other Backward Caste,,Hinduism,,Khuskibag,Purnia,,,1,,,,,,,,,,,49067.9140625,0,SBCC,2,16,49067.91382165187
10211866335848,SBCC,Bihar,10,211,211,Yes,Yes,Yes,,5,1,1,,Member other than the respondent,10000,Monthly,0,NA,1,13000,1500,35,25,,30,20,,1,,,,,,,,,,,,,,,,,,,,,Maize,,मक्का,,,,मक्का,Aug 2019 - Jan 2020,Sales not started,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,No,"Not in the last seven days, but in April",,,1,0,1,0,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Female,27,Yes,More than high school,Other Backward Caste,,Hinduism,,Jivatpur,Banmankhi,211,,1,,,,,,,,,,,637882.875,0,SBCC,31,208,637882.8796814744
102121030381152,SBCC,Bihar,10,212,212,Yes,No,,,4,0,,,,,,,,1,6000,700,30,20,,25,20,,1,Salaried job,,3000,3,Did not work for income,,,1,0,1,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",500,1,2,0,0,1,0,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,23,No,No schooling;,Other Backward Caste,,Hinduism,,Chhotibhubala,_999,,,1,,,,,,,,,,,18400.466796875,0,SBCC,24,6,18400.46768311945
102121030741539,SBCC,Bihar,10,212,212,Yes,Yes,Yes,,8,0,,,,,,,,1,-999,-999,-999,-999,,-999,20,,1,,,,,,,,,,,,,,,,,,,,,Maize,,मक्का,,,,मक्का,Aug 2019 - Jan 2020,Sales not started,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",2500,3,4,0,0,0,0,1,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Female,25,No,"Class 5-10,",Other Backward Caste,,Hinduism,,Jakiya,Pranpur,212,,1,,,,,,,,,,,15333.72265625,0,SBCC,19,5,15333.72306926621
102121033591085,SBCC,Bihar,10,212,212,Yes,No,,,2,0,,,,,,,,1,8000,3000,26,45,,28,25,,1,Did not work for income,,,,Did not work for income,,,0,1,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,500,1,6,0,0,0,0,0,0,1,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,68,No,"Class 5-10,",Scheduled Tribe,,Islam,,Rota ghat fulhara,मनसही,,,1,,,,,,,,,,,99623.3046875,0,SBCC,35,22,99623.30650574689
1021210341565,SBCC,Bihar,10,212,212,Yes,No,,,6,0,,,,,,,,1,10000,4000,-999,20,,23,20,,1,Daily wage labour in agriculture,,300,7,Did not work for income,,,0 1,1,1,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,"Not in the last seven days, but in April",,,3,0,0,0,1,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,21,No,High school graduate;,Scheduled Tribe,,Hinduism,,Katihar,Katihar,,,1,,,,,,,,,,,77686.625,0,SBCC,9,40,77686.62504776051
10213121328127,SBCC,Bihar,10,213,213,Yes,No,,,7,0,,,,,,,,1,20000,1300,30,25,,30,22,,1,Daily wage labour in agriculture,,300,-999,Daily wage labour in agriculture,600,3,3,0,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,In the last seven days,,,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Male,30,Yes,"Class 5-10,",Scheduled Caste;,,Hinduism,,Bhone tkthi,Ghiler,213,,1,,,,,,,,,,,29132.484375,0,SBCC,22,15,29132.4843929102
102144351281399,SBCC,Bihar,10,214,214,Yes,Yes,Yes,,4,0,,,,,,,,1,4000,5000,-999,30,,22,25,,1,,,,,,,,,,,,,,,,,,,,,Moong / Greengram,,मूंग,,,,मूंग,Feb-May 2020,Sales not started,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Kattha,,1000,1000,-666,NA,-999,-999,1,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,500,1,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,22,Yes,Class 5 or less;,Other Backward Caste,,Hinduism,,Makhar,Simri bakhtiyarpur,,,1,,,,,,,,,,,236139.328125,0,SBCC,20,77,236139.3352666996
10214435128472,SBCC,Bihar,10,214,214,Yes,Yes,Yes,,3,1,0,1,Respondent,-999,NA,-999,NA,1,-999,3000,24,30,,22,15,,1,,,,,,,,,,,,,,,,,,,,,Wheat,,गेहूँ,,,,गेहूँ,Aug 2019 - Jan 2020,Sales not started,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,No,Don't know,,,2,0,0,1,0,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,20,No,High school graduate;,Other Backward Caste,,Hinduism,,Makhar,Saharsha,,,1,,,,,,,,,,,269873.53125,0,SBCC,20,88,269873.5260190853
102144354711111,SBCC,Bihar,10,214,214,Yes,No,,,8,0,,,,,,,,1,10000,1000,-999,60,,30,30,,1,Daily wage labour in agriculture,,300,7,Did not work for income,,,3,0,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,1500,3,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,30,Yes,No schooling;,Scheduled Caste;,,Hinduism,,Sattar kataiyya,Sattar kataiyaa,,,1,,,,,,,,,,,87397.453125,0,SBCC,16,45,87397.45317873056
10214435471346,SBCC,Bihar,10,214,214,Yes,No,,,8,1,1,,Respondent,12000,Monthly,0,NA,1,7000,4000,-999,40,,-999,25,,1,Self-employed in non-ag,,300,6,Did not work for income,,,3 5,0,0,0,1,0,1,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",1000,1,4,0,0,0,0,1,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Male,32,Yes,High school graduate;,Scheduled Tribe,,Hinduism,,Satar,Satar,214,,1,,,,,,,,,,,314630.84375,0,SBCC,16,162,314630.8314434301
102151150221248,SBCC,Bihar,10,215,215,Yes,Yes,Yes,,9,2,0,2,Member other than the respondent,12000,Monthly,-999,Monthly,1,12000,1800,20,60,,25,18,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Bigha,,12000,7000,3,Bigha,,12000,9000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,1000,1,3 4,0,0,0,1,1,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,35,Yes,"Class 5-10,",Scheduled Caste;,,Hinduism,,Achalpur,Bainipur,,,1,,,,,,,,,,,17479.490234375,0,SBCC,22,9,17479.49063574612
