"geo_state","geo_dist","geo_state_new","geo_dist_new","geo_village","geo_block","demo_gender","demo_age","demo_edu","demo_caste","demo_caste_oth","demo_religion","demo_religion_oth","demo_selfhelp","demo_ag_hh","demo_hh_size","mig_size","mig_total_ratio","mig_return_size","mig_return_ratio","mig_no_return_size","mig_noreturn_ratio","mig_most_inc","mig_avg_wage","mig_wage_unit","mig_daily_wage","mig_daily_wage_unit","mig_wage_change_mean","mig_zeroinc_prop","con_feb","con_wk","con_weekchange_mean","con_less_prop","con_wk_atta","con_curr_atta","con_atta_unavail_prop","con_attachange_mean","con_wk_onions","con_curr_onions","con_onion_unavail_prop","con_onionschange_mean","con_wk_rice","con_curr_rice","con_rice_unavail_prop","con_ricechange_mean","lab_march_occu","lab_march_occu_oth","lab_march_wage","lab_march_freq","lab_curr_occu","lab_curr_wage","lab_zeroinc_prop","lab_wagechange_mean","lab_curr_freq","lab_workdayschange_mean","lab_nowork_none_prop","lab_nowork_cant_find_prop","lab_nowork_wages_prop","lab_nowork_shut_prop","lab_nowork_materials_prop","lab_nowork_covid_choice_prop","lab_nowork_fines_prop","lab_nowork_dk","lab_nowork_ref","lab_nowork_oth","agr_crop_grown","agr_crop_grown_oth","agr_crop_planted","agr_crop_cat_prop","agr_prc_yr","agr_prc_yr_unit","agr_prc_yr_unit_oth","agr_prc_prev_yr_kg","agr_crop_perish","agr_crop_cereals","agr_crop_pulses","agr_crop_status","agr_sales_not_started_prop","agr_sales_ongoing_prop","agr_sales_complete_prop","agr_crop_sold","agr_sell_most_curr_prop","agr_nosell_notready","agr_nosell_seeds","agr_nosell_destroy","agr_nosell_demand","agr_nosell_markets","agr_nosell_prices","agr_nosell_lckdwn","agr_nosell_labor","agr_nosell_transport","agr_nosell_machine","agr_nosell_dk","agr_nosell_ref","agr_nosell_oth","agr_prc_holi","agr_prc_holi_unit","agr_prc_holi_unit_oth","agr_prc_holi_kg","agr_prc_curr","agr_prc_curr_unit","agr_prc_curr_unit_oth","agr_prc_curr_kg","agr_prc_change_holi_mean","agr_selldiff_none","agr_selldiff_labor","agr_selldiff_transport","agr_selldiff_markets","agr_selldiff_demand","agr_selldiff_travel","agr_selldiff_police","agr_selldiff_dk","agr_selldiff_ref","agr_selldiff_oth","agr_sell_lckdwn","agr_sell_prevyr","agr_sell_most_prevyr_prop","agr_next_ssn_land","agr_next_ssn_unit","agr_next_ssn_unit_oth","agr_next_ssn_inputs","agr_next_ssn_borrow","agr_land_prevyr","agr_land_prevyr_unit","agr_land_prevyr_unit_oth","agr_prevyr_land_main","agr_prevyr_land_main_unit","agr_prevyr_main_inputs","agr_prevyr_main_borrow","agr_monsoon_inputs","agr_monsoon_borrow","agr_curr_land","agr_curr_land_unit","agr_curr_land_unit_oth","agr_curr_inputs","agr_curr_borrow","agr_land_change_mean","agr_inputs_change_abs_mean","agr_borrow_change_abs_mean","agr_prc_change_yr_mean","rel_bank","rel_transfer_rec","rel_govt_transfer_fa_prop","rel_check_balance","rel_april_checked","rel_transfer_amt","rel_transfer_mem","rel_amt_received_mean","rel_ration_prc_closed","rel_ration_prc_nogo","rel_ration_prc_none","rel_ration_prc_free","rel_ration_prc_cheaper","rel_ration_prc_exp","rel_ration_prc_unavail","rel_ration_prc_dk","rel_ration_prc_ref","rel_cheap_ration_prop","rel_nrega","rel_nrega_unavail_prop","rel_nrega_incr_prop","rel_nrega_dec_prop","rel_nrega_same_prop","rel_nrega_stop_prop","hea_fac_visit","hea_fac_type","hea_fac_type_oth","hea_service_oth","hea_service_treat","hea_service_imm","hea_service_anc","hea_service_fp","hea_service_child_grw","hea_service_health","hea_service_edu","hea_avoid","hea_avoid_treat","hea_avoid_imm","hea_avoid_anc","hea_avoid_fp","hea_avoid_child_grw","hea_avoid_checkup","hea_avoid_edu","hea_avoid_oth","hea_avoid_dk","hea_avoid_ref","hea_symp_fever","hea_symp_cough","hea_symp_tired","hea_symp_breath","hea_symp_pain","hea_symp_appetite","hea_symp_throat","hea_symp_diarrhea","hea_symp_nausea","hea_symp_congest","hea_symp_smell","hea_symp_oth","hea_symp_dk","hea_symp_ref","hea_symp_main_prop","hea_prev_wash","hea_prev_san","hea_prev_cover","hea_prev_face","hea_prev_dist","hea_prev_crowd","hea_prev_sick","hea_prev_contact","hea_prev_touch","hea_prev_clean","hea_prev_mask","hea_prev_nospit","hea_prev_home","hea_prev_oth","hea_prev_dk","hea_prev_ref","hea_prev_aware_prop","sampling_frame","strata_id","psu","weight_base","weight_raked","weight_hh","hh_id_long_anon_str","health_eligible","fully_complete","religion_hhinfo","religion_other_hhinfo","caste_hhinfo","caste_other_hhinfo","ciff_edu","lab_occ_none","lab_occ_selfag","lab_occ_selfnonag","lab_occ_salary","lab_occ_dailyw","lab_occ_mar_none","lab_occ_mar_selfag","lab_occ_mar_selfnon","lab_occ_mar_salary","lab_occ_mar_dailyy","shrid","pc11_s_id","pc11_town_id","pc11_sd_id","pc11_subdistrict_id","pc11_district_id","pc11_d_id","latitude","longitude","altitude","accuracy","master_dist_no","master_dist_name","master_hh_id_short","master_hh_id_long_str","master_health_eligible"
20,360,,,"Uchaakhana","Vishnu gardh",1,47,4,4,,1,,1,1,6,0,0,,,,,,,,,,,,7000,1000,-0.428571432828903,1,40,40,0,0,25,30,0,0.200000002980232,,,,,,,,,,,,,,,,,,,,,,,,,99,"Oll",2,,,,,,0,0,0,1,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,40000,,,,,,40000,40000,40000,40000,,,,4000,-999,,0,0,,1,0,0,1,1,,,,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,"CIFF",24,"003",1592.78100585938,10007.8188373299,10007.818359375,"203602230031092",1,1,,,,,,,,,,,,,,,,"11-20-368466",20,"368466",2652,"02652","360","360",23.9657001495361,85.8618698120117,331,4.59999990463257,"360","Hazaribagh",289,20360024498289,1
8,101,8,101,"Sui","Lunkaransar",1,35,2,2,,-999,,0,1,6,0,0,,,,,,,,,,,,4000,1500,0.5,0,25,30,0,0.200000002980232,25,15,0,-0.400000005960464,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,2500,,,,,,,,,,,,,,,,,,,1,0,0,4,0,,,,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"CIFF",16,"055",2035.59252929688,19684.476999439,19684.4765625,"8101073055313",1,1,,,,,,,,,,,,,,,,"11-08-069305",8,"069305",475,"00475","101","101",28.7422370910645,74.1084976196289,154.399993896484,4,"101","Bikaner",785,8101016035785,1
8,120,8,120,"Barana","Uniyara",1,35,5,1,,1,,1,1,3,0,0,,,,,,,,,,,,5000,1000,-0.200000002980232,1,,,0,,60,20,0,-0.666666686534882,,,,,,,,,,,,,,,,,,,,,,,,,18,,1,2,3800,2,,38,0,0,1,3,0,0,1,1,,,,,,,,,,,,,,,,-999,,,3800,2,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,-999,,,,,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,1,1,,,1,0,0,0,0,0,0,0,,,,,,,,,,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"CIFF",97,"025",951.664794921875,3995.03252034395,3995.03247070313,"8120992025369",1,1,,,,,,,,,,,,,,,,"11-08-093610",8,"093610",621,"00621","120","120",26.0044345855713,76.2064743041992,266.5,5,"120","Tonk",458,8120097260458,1
10,206,,,".",".",0,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",4,"032",42,128803.273781836,128803.2734375,"10206561032357",0,0,,,,,,,,,,,,,,,,"11-10-219332",10,"219332",1069,"01069","206","206",26.6996917724609,85.5012130737305,14.3999996185303,4.69999980926514,"206","206",1891,102062060211891,0
20,353,20,353,"Darraj manth","Hiranpur",1,18,4,4,,2,,0,0,8,1,1,0,0,1,1,3,,,,,,,,2000,,,,,0,,26,40,0,0.333333343267441,,,,,99,"Stoudent",0,0,0,0,1,,0,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,,,,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"CIFF",4,"010",558.427673339844,7310.61342616226,7310.61328125,"203532820101112",1,1,,,,,,1,0,0,0,0,0,0,0,0,0,"11-20-360038",20,"360038",2573,"02573","353","353",24.6474876403809,87.6848297119141,0,4.5,"353","Pakur",193,20353004056193,1
8,129,8,129,"Khalaynpura","Khanpur",1,42,3,3,,1,,0,1,3,0,0,,,,,,,,,,,,6000,950,-0.366666674613953,1,19,20,0,0.0526315793395042,25,33,0,0.319999992847443,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,1,1650,1,,1650,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,20,1,,20,18,1,,18,-0.100000001490116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.989090919494629,1,1,1,1,1,5000,2,5000,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,"CIFF",199,"033",962.030456542969,5130.14593803591,5130.14599609375,"8129512033345",1,1,,,,,,,,,,,,,,,,"11-08-104152",8,"104152",679,"00679","129","129",24.4802131652832,76.2852096557617,276,9.5,"129","Jhalawar",573,8129199185573,1
8,129,8,129,"Durgarpurakhurd","Aklera",1,45,3,3,,1,,1,1,6,0,0,,,,,,,,,,,,3000,700,-0.0666666701436043,1,0,25,0,,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,,,,,0,1,0,1,1,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,3000,1,3000,0,0,0,1,0,0,0,0,0,1,,,,,,,1,1,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"CIFF",200,"066",1282.70739746094,6840.19523500286,6840.1953125,"8129014066420",1,1,,,,,,,,,,,,,,,,"11-08-104465",8,"104465",680,"00680","129","129",24.3691749572754,76.4944763183594,256,4.40000009536743,"129","Jhalawar",1003,81292000691003,1
20,367,20,367,"Karna toli","Kudev",1,52,3,4,,1,,0,1,8,0,0,,,,,,,,,,,,12000,600,-0.800000011920929,1,30,30,0,0,40,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,5000,,,,,,,,,,,,,,,,,,,1,0,0,4,0,,,,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"CIFF",70,"061",404.32666015625,2540.47979669571,2540.47973632813,"20367732061138",1,1,,,,,,,,,,,,,,,,"11-20-376499",20,"376499",2720,"02720","367","367",22.5501728057861,84.1415252685547,379,27,"367","Simdega",337,20367070299337,1
20,367,20,367,"Kurmiyapahantoli","Theka",0,34,1,3,,3,,1,1,6,1,1,0,0,0,0,-999,,3,,3,,,5000,3000,1.39999997615814,0,40,40,0,0,40,30,0,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,1,11,1,,11,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,11,1,,11,11,1,,11,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4,0,,,,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,"CIFF",71,"099",404.32666015625,5224.07268958394,404.32666015625,"20367177099667",0,1,4,,3,,1,,,,,,,,,,,"11-20-376606",20,"376606",2723,"02723","367","367",22.434268951416,84.3825836181641,200.600006103516,5.40000009536743,"367","Simdega",162,20367071213162,0
9,145,,,"BHARTIYA","CHOUNHA",1,35,4,2,,1,,1,0,7,0,0,,,,,,,,,,,,4000,1000,0,0,20,23,0,0.150000005960464,20,20,0,0,,,,,4,,500,7,0,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1500,1,1500,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",145,"149",1,32448.253253656,32448.25390625,"9145328149970",0,1,,,,,,1,0,0,0,0,0,0,0,0,1,"11-09-124288",9,"124288",764,"00764","145","145",27.6138343811035,77.6152801513672,131.699996948242,5,"145","145",66,914500700366,0
20,360,,,"Dadokhar","Chatkanpandi",0,55,2,4,,1,,0,0,7,1,1,1,1,,,3,,,,,,,11000,12000,2,0,30,30,0,0,40,30,0,-0.25,,,,,2,,0,6,0,0,1,,0,-1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,1,1,,,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,"CIFF",25,"084",1365.24072265625,8578.12955542957,8578.1298828125,"20360935084939",1,1,,,,,,1,0,0,0,0,0,0,1,0,0,"11-20-368659",20,"368659",2654,"02654","360","360",24.0116481781006,85.3215408325195,0,100,"360","Hazaribagh",387,20360025106387,1
8,113,,,".",".",1,,,,,,,,1,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,"CIFF",130,"093",3195.65966796875,16098.2289393731,16098.228515625,"8113770093382",1,0,,,,,,,,,,,,,,,,"11-08-084940",8,"084940",570,"00570","113","113",26.3162631988525,72.9345703125,293.399993896484,4.90000009536743,"113","Jodhpur",475,8113130061475,1
20,346,,,"Bahiyar kala","Ramnath",1,32,5,1,,2,,0,1,4,0,0,,,,,,,,,,,,11300,1900,-0.327433615922928,1,22,30,0,0.363636374473572,20,30,0,0.333333343267441,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,1,,,,,0,1,0,3,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,60000,50000,6,5,,,,,,60000,60000,,,,,,-0.16666667163372,0,-0.16666667163372,,1,1,1,1,1,2026,1,2026,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,,,,,,,,,,,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,,0,0,1,"CIFF",81,"066",873.059936523438,11429.5977769503,873.059936523438,"20346654066797",0,1,2,,4,,5,,,,,,,,,,,"11-20-347395",20,"347395",2501,"02501","346","346",24.2484931945801,83.5594940185547,226.5,5,"346","Garwha",479,20346081315479,0
8,129,,,".",".",1,,,,,,,,1,9,0,0,,,,,,,,,,,,4000,1500,0.5,0,0,0,0,,15,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,,,,,0,1,0,3,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,"CIFF",200,"099",855.138244628906,3589.81977153287,3589.81982421875,"81290140991131",1,0,,,,,,,,,,,,,,,,"11-08-104714",8,"104714",681,"00681","129","129",24.3250923156738,76.7739181518555,348.799987792969,10.6999998092651,"129","Jhalawar",329,8129200219329,1
8,128,8,128,"Dhikoniya","Kishanganj",1,26,4,3,,1,,0,0,5,0,0,,,,,,,,,,,,5000,1200,-0.0399999991059303,1,24,25,0,0.0416666679084301,80,10,0,-0.875,,,,,4,,420,4,4,250,0,-0.404761910438538,5,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1800,2,1800,0,0,0,1,0,0,0,0,0,1,,,,,,,1,3,,,1,0,0,0,0,0,0,0,,,,,,,,,,,1,1,0,1,1,0,0,0,0,1,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,1,"CIFF",194,"016",420.978057861328,2244.91736082898,420.978057861328,"8128074016351",0,1,1,,3,,4,0,0,0,0,1,0,0,0,0,1,"11-08-103110",8,"103110",674,"00674","128","128",25.0437431335449,76.7909469604492,253,5,"128","Baran",446,8128194110446,0
9,178,9,171,"Chamrihva","Pahani",1,39,4,1,,1,,0,1,25,3,3,0,0,3,3,1,,-666,,-666,,,,,,,25,32,0,0.280000001192093,60,20,0,-0.666666686534882,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,1800,2,,18,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,1900,2,,19,1900,2,,19,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0555555559694767,1,1,1,1,1,2000,1,2000,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",178,"549",1,42046.6330497999,42046.6328125,"91786985491249",0,1,,,,,,,,,,,,,,,,"11-09-167711",9,"167711",908,"00908","178","178",26.3293323516846,83.0751419067383,16,36.2000007629395,"178","178",67,917801304167,0
20,365,20,365,"Murhu","Murhu",1,40,3,2,,3,,1,0,7,0,0,,,,,,,,,,,,,2000,,,25,32,0,0.280000001192093,30,20,0,-0.333333343267441,,,,,0,,,,0,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,-999,,500,1,500,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,-999,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"CIFF",60,"083",422.640533447266,5460.69573408742,5460.69580078125,"20365791083328",1,1,,,,,,1,0,0,0,0,1,0,0,0,0,"11-20-375169",20,"375169",2703,"02703","365","365",22.8617134094238,85.2201919555664,461,4.5,"365","Khunti",279,20365060257279,1
9,145,,,".",".",1,,,,,,,,1,6,0,0,,,,,,,,,,,,8000,3000,0.5,0,30,25,0,-0.16666667163372,30,20,0,-0.333333343267441,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,30000,50000,3,5,,,,,,,,,,,,,0.666666686534882,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",145,"372",1,42046.6330497999,42046.6328125,"91453283721057",0,0,,,,,,,,,,,,,,,,"11-09-123777",9,"123777",761,"00761","145","145",27.6010322570801,77.5781326293945,130,4.30000019073486,"145","145",68,914500700268,0
9,145,9,145,"BHIMAGADI","CHATA",1,40,4,4,,1,,1,1,12,4,4,4,4,,,2,600,3,0,-666,-1,1,16000,3000,-0.25,1,24,24,0,0,60,20,0,-0.666666686534882,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,12000,12000,8,5,,,,,,13000,30000,,,,,,-0.5,-0.0769230797886848,-0.600000023841858,,1,1,1,2,1,1500,3,1500,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",145,"482",1,42046.6330497999,42046.6328125,"914532848294",0,1,,,,,,,,,,,,,,,,"11-09-123680",9,"123680",761,"00761","145","145",27.7689971923828,77.6314010620117,122,4.19999980926514,"145","145",69,914500700469,0
8,119,,,"Parkery","Silora",1,25,5,2,,1,,0,1,4,0,0,,,,,,,,,,,,10000,2500,0,0,,,0,,50,20,0,-0.600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,10000,,,,,,,,30000,0,,,,,,,-0.333333343267441,,,1,0,0,2,1,,,,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"CIFF",99,"048",1779.14001464844,9487.48332993985,9487.4833984375,"8119364048420",1,1,,,,,,,,,,,,,,,,"11-08-091410",8,"091410",606,"00606","119","119",26.758825302124,74.724494934082,395,4.90000009536743,"119","Ajmer",1003,81190990521003,1
8,113,,,"artiya kalan","Bhopal garh",1,27,2,2,,1,,1,0,4,0,0,,,,,,,,,,,,15000,2500,-0.333333343267441,1,30,30,0,0,25,20,0,-0.200000002980232,,,,,3,,50,7,0,0,1,-1,0,-1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2000,1,2000,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,1,8,,,1,0,0,0,0,0,0,0,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"CIFF",126,"063",2396.74487304688,12780.9373303564,12780.9375,"81133680631126",1,1,,,,,,1,0,0,0,0,0,0,0,1,0,"11-08-084860",8,"084860",569,"00569","113","113",26.5474166870117,73.4159927368164,237.300003051758,6.80000019073486,"113","Jodhpur",57,811312616957,1
23,445,,,"Pudi","Shihor",1,26,4,2,,1,,0,0,5,0,0,,,,,,,,,,,,5000,2000,0.600000023841858,0,,,0,,90,18,0,-0.800000011920929,,,,,3,,1500,7,0,0,1,-1,0,-1,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-999,,1,1,,,,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",19,"083",18,92409.4953670673,92409.4921875,"234455200831603",0,1,,,,,,1,0,0,0,0,0,0,0,1,0,"11-23-483256",23,"483256",3586,"03586","445","445",23.0917873382568,77.0685501098633,544.700012207031,4.90000009536743,"445","445",271,23445445316271,0
20,360,,,"Buridih simpur","Barhi",0,35,2,2,,1,,0,1,5,0,0,,,,,,,,,,,,5000,1000,-0.200000002980232,1,,,0,,50,20,0,-0.600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,1,,,,,0,1,0,3,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,15000,4000,,,,,,,-0.333333343267441,,,1,1,1,2,1,833,1,833,0,0,0,1,0,0,0,0,0,1,,,,,,,1,8,,,0,0,0,0,0,1,0,0,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"CIFF",21,"009",1592.78100585938,11852.5177707498,11852.517578125,"20360808009978",1,1,,,,,,,,,,,,,,,,"11-20-367970",20,"367970",2645,"02645","360","360",24.2813014984131,85.4825134277344,398.600006103516,4.19999980926514,"360","Hazaribagh",363,20360021374363,1
8,122,,,"Hanuman nagar","Devli",1,50,3,2,,1,,0,0,4,0,0,,,,,,,,,,,,5000,10000,1.66666662693024,0,,25,0,,25,15,0,-0.400000005960464,,,,,3,,600,7,0,0,1,-1,0,-1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2000,1,2000,0,0,0,1,0,0,0,0,0,1,,,,,,,1,1,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,1,0,1,1,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,"CIFF",182,"093",826.398559570313,4406.87213668168,826.398559570313,"8122792093130",0,1,1,,2,,7,1,0,0,0,0,0,0,0,1,0,"11-08-800580",8,"800580",620,,,"120",25.7536849975586,75.3917007446289,332.899993896484,5,"122","Bhilwara",433,8122182009433,0
